Marian;Kotleba;214
Milan;Krajniak;42
Jozsef;Menyhart;0
Frantisek;Miklosko;27
Robert;Mistrik;5
Maros;Sefcovic;355
Robert;Svec;3
Bohumila;Tauchmannova;0
Juraj;Zabojnik;3
Ivan;Zuzula;4
Bela;Bugar;42
Zuzana;Caputova;13
Martin;Dano;0
Stefan;Harabin;4
Eduard;Chmelar;0
Marian;Kotleba;1
Milan;Krajniak;0
Jozsef;Menyhart;1
Frantisek;Miklosko;4
Robert;Mistrik;0
Maros;Sefcovic;1
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;7
Zuzana;Caputova;153
Martin;Dano;7
Stefan;Harabin;115
Eduard;Chmelar;9
Marian;Kotleba;44
Milan;Krajniak;16
Jozsef;Menyhart;0
Frantisek;Miklosko;31
Robert;Mistrik;0
Maros;Sefcovic;147
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;2
Ivan;Zuzula;2
Bela;Bugar;69
Zuzana;Caputova;101
Martin;Dano;1
Stefan;Harabin;24
Eduard;Chmelar;1
Marian;Kotleba;1
Milan;Krajniak;8
Jozsef;Menyhart;1
Frantisek;Miklosko;0
Robert;Mistrik;1
Maros;Sefcovic;10
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;1
Zuzana;Caputova;87
Martin;Dano;4
Stefan;Harabin;74
Eduard;Chmelar;6
Marian;Kotleba;60
Milan;Krajniak;8
Jozsef;Menyhart;0
Frantisek;Miklosko;36
Robert;Mistrik;1
Maros;Sefcovic;93
Robert;Svec;2
Bohumila;Tauchmannova;1
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;8
Zuzana;Caputova;106
Martin;Dano;1
Stefan;Harabin;71
Eduard;Chmelar;13
Marian;Kotleba;65
Milan;Krajniak;12
Jozsef;Menyhart;0
Frantisek;Miklosko;7
Robert;Mistrik;1
Maros;Sefcovic;119
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;97
Zuzana;Caputova;49
Martin;Dano;4
Stefan;Harabin;8
Eduard;Chmelar;0
Marian;Kotleba;11
Milan;Krajniak;11
Jozsef;Menyhart;2
Frantisek;Miklosko;7
Robert;Mistrik;1
Maros;Sefcovic;10
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;91
Zuzana;Caputova;64
Martin;Dano;0
Stefan;Harabin;17
Eduard;Chmelar;2
Marian;Kotleba;8
Milan;Krajniak;0
Jozsef;Menyhart;0
Frantisek;Miklosko;1
Robert;Mistrik;0
Maros;Sefcovic;6
Robert;Svec;0
Bohumila;Tauchmannova;1
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;10
Zuzana;Caputova;114
Martin;Dano;1
Stefan;Harabin;105
Eduard;Chmelar;6
Marian;Kotleba;87
Milan;Krajniak;10
Jozsef;Menyhart;0
Frantisek;Miklosko;9
Robert;Mistrik;0
Maros;Sefcovic;129
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;2
Ivan;Zuzula;1
Bela;Bugar;58
Zuzana;Caputova;27
Martin;Dano;0
Stefan;Harabin;11
Eduard;Chmelar;1
Marian;Kotleba;1
Milan;Krajniak;5
Jozsef;Menyhart;2
Frantisek;Miklosko;3
Robert;Mistrik;0
Maros;Sefcovic;2
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;144
Zuzana;Caputova;150
Martin;Dano;6
Stefan;Harabin;23
Eduard;Chmelar;7
Marian;Kotleba;16
Milan;Krajniak;5
Jozsef;Menyhart;7
Frantisek;Miklosko;15
Robert;Mistrik;0
Maros;Sefcovic;18
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;143
Zuzana;Caputova;262
Martin;Dano;1
Stefan;Harabin;26
Eduard;Chmelar;4
Marian;Kotleba;31
Milan;Krajniak;9
Jozsef;Menyhart;5
Frantisek;Miklosko;24
Robert;Mistrik;1
Maros;Sefcovic;40
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;32
Zuzana;Caputova;29
Martin;Dano;1
Stefan;Harabin;6
Eduard;Chmelar;0
Marian;Kotleba;1
Milan;Krajniak;1
Jozsef;Menyhart;1
Frantisek;Miklosko;1
Robert;Mistrik;0
Maros;Sefcovic;1
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;541
Zuzana;Caputova;1383
Martin;Dano;14
Stefan;Harabin;225
Eduard;Chmelar;41
Marian;Kotleba;103
Milan;Krajniak;69
Jozsef;Menyhart;8
Frantisek;Miklosko;43
Robert;Mistrik;2
Maros;Sefcovic;336
Robert;Svec;7
Bohumila;Tauchmannova;7
Juraj;Zabojnik;4
Ivan;Zuzula;3
Bela;Bugar;35
Zuzana;Caputova;1266
Martin;Dano;16
Stefan;Harabin;708
Eduard;Chmelar;100
Marian;Kotleba;455
Milan;Krajniak;95
Jozsef;Menyhart;1
Frantisek;Miklosko;83
Robert;Mistrik;4
Maros;Sefcovic;1089
Robert;Svec;11
Bohumila;Tauchmannova;8
Juraj;Zabojnik;3
Ivan;Zuzula;4
Bela;Bugar;7
Zuzana;Caputova;143
Martin;Dano;2
Stefan;Harabin;46
Eduard;Chmelar;23
Marian;Kotleba;66
Milan;Krajniak;13
Jozsef;Menyhart;0
Frantisek;Miklosko;18
Robert;Mistrik;0
Maros;Sefcovic;128
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;2
Bela;Bugar;379
Zuzana;Caputova;647
Martin;Dano;17
Stefan;Harabin;91
Eduard;Chmelar;21
Marian;Kotleba;114
Milan;Krajniak;28
Jozsef;Menyhart;4
Frantisek;Miklosko;20
Robert;Mistrik;3
Maros;Sefcovic;107
Robert;Svec;2
Bohumila;Tauchmannova;4
Juraj;Zabojnik;0
Ivan;Zuzula;2
Bela;Bugar;5
Zuzana;Caputova;130
Martin;Dano;4
Stefan;Harabin;157
Eduard;Chmelar;27
Marian;Kotleba;141
Milan;Krajniak;15
Jozsef;Menyhart;0
Frantisek;Miklosko;31
Robert;Mistrik;1
Maros;Sefcovic;199
Robert;Svec;2
Bohumila;Tauchmannova;2
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;15
Zuzana;Caputova;186
Martin;Dano;4
Stefan;Harabin;127
Eduard;Chmelar;25
Marian;Kotleba;91
Milan;Krajniak;23
Jozsef;Menyhart;0
Frantisek;Miklosko;60
Robert;Mistrik;0
Maros;Sefcovic;169
Robert;Svec;1
Bohumila;Tauchmannova;1
Juraj;Zabojnik;1
Ivan;Zuzula;4
Bela;Bugar;199
Zuzana;Caputova;529
Martin;Dano;4
Stefan;Harabin;71
Eduard;Chmelar;14
Marian;Kotleba;77
Milan;Krajniak;36
Jozsef;Menyhart;2
Frantisek;Miklosko;36
Robert;Mistrik;2
Maros;Sefcovic;85
Robert;Svec;3
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;0
Zuzana;Caputova;28
Martin;Dano;0
Stefan;Harabin;35
Eduard;Chmelar;7
Marian;Kotleba;17
Milan;Krajniak;1
Jozsef;Menyhart;0
Frantisek;Miklosko;18
Robert;Mistrik;0
Maros;Sefcovic;50
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;119
Zuzana;Caputova;179
Martin;Dano;0
Stefan;Harabin;37
Eduard;Chmelar;6
Marian;Kotleba;29
Milan;Krajniak;14
Jozsef;Menyhart;1
Frantisek;Miklosko;14
Robert;Mistrik;2
Maros;Sefcovic;31
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;1
Ivan;Zuzula;1
Bela;Bugar;195
Zuzana;Caputova;330
Martin;Dano;5
Stefan;Harabin;58
Eduard;Chmelar;11
Marian;Kotleba;55
Milan;Krajniak;12
Jozsef;Menyhart;1
Frantisek;Miklosko;21
Robert;Mistrik;1
Maros;Sefcovic;64
Robert;Svec;2
Bohumila;Tauchmannova;2
Juraj;Zabojnik;1
Ivan;Zuzula;2
Bela;Bugar;59
Zuzana;Caputova;246
Martin;Dano;3
Stefan;Harabin;22
Eduard;Chmelar;12
Marian;Kotleba;18
Milan;Krajniak;12
Jozsef;Menyhart;1
Frantisek;Miklosko;11
Robert;Mistrik;0
Maros;Sefcovic;27
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;2
Ivan;Zuzula;0
Bela;Bugar;8
Zuzana;Caputova;180
Martin;Dano;1
Stefan;Harabin;77
Eduard;Chmelar;14
Marian;Kotleba;77
Milan;Krajniak;9
Jozsef;Menyhart;0
Frantisek;Miklosko;19
Robert;Mistrik;0
Maros;Sefcovic;144
Robert;Svec;4
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;49
Zuzana;Caputova;291
Martin;Dano;5
Stefan;Harabin;73
Eduard;Chmelar;14
Marian;Kotleba;81
Milan;Krajniak;24
Jozsef;Menyhart;0
Frantisek;Miklosko;21
Robert;Mistrik;1
Maros;Sefcovic;147
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;2
Ivan;Zuzula;2
Bela;Bugar;130
Zuzana;Caputova;387
Martin;Dano;13
Stefan;Harabin;45
Eduard;Chmelar;26
Marian;Kotleba;35
Milan;Krajniak;11
Jozsef;Menyhart;2
Frantisek;Miklosko;18
Robert;Mistrik;0
Maros;Sefcovic;39
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;2
Ivan;Zuzula;2
Bela;Bugar;21
Zuzana;Caputova;572
Martin;Dano;13
Stefan;Harabin;185
Eduard;Chmelar;64
Marian;Kotleba;215
Milan;Krajniak;55
Jozsef;Menyhart;1
Frantisek;Miklosko;141
Robert;Mistrik;2
Maros;Sefcovic;336
Robert;Svec;18
Bohumila;Tauchmannova;6
Juraj;Zabojnik;6
Ivan;Zuzula;1
Bela;Bugar;132
Zuzana;Caputova;275
Martin;Dano;2
Stefan;Harabin;64
Eduard;Chmelar;16
Marian;Kotleba;51
Milan;Krajniak;9
Jozsef;Menyhart;6
Frantisek;Miklosko;7
Robert;Mistrik;1
Maros;Sefcovic;80
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;86
Zuzana;Caputova;211
Martin;Dano;4
Stefan;Harabin;40
Eduard;Chmelar;5
Marian;Kotleba;34
Milan;Krajniak;22
Jozsef;Menyhart;1
Frantisek;Miklosko;2
Robert;Mistrik;2
Maros;Sefcovic;22
Robert;Svec;1
Bohumila;Tauchmannova;2
Juraj;Zabojnik;4
Ivan;Zuzula;0
Bela;Bugar;364
Zuzana;Caputova;4735
Martin;Dano;32
Stefan;Harabin;784
Eduard;Chmelar;292
Marian;Kotleba;513
Milan;Krajniak;231
Jozsef;Menyhart;1
Frantisek;Miklosko;262
Robert;Mistrik;10
Maros;Sefcovic;1364
Robert;Svec;26
Bohumila;Tauchmannova;3
Juraj;Zabojnik;26
Ivan;Zuzula;12
Bela;Bugar;240
Zuzana;Caputova;502
Martin;Dano;5
Stefan;Harabin;56
Eduard;Chmelar;21
Marian;Kotleba;47
Milan;Krajniak;26
Jozsef;Menyhart;3
Frantisek;Miklosko;40
Robert;Mistrik;1
Maros;Sefcovic;50
Robert;Svec;1
Bohumila;Tauchmannova;2
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;64
Zuzana;Caputova;448
Martin;Dano;12
Stefan;Harabin;83
Eduard;Chmelar;27
Marian;Kotleba;105
Milan;Krajniak;31
Jozsef;Menyhart;2
Frantisek;Miklosko;18
Robert;Mistrik;5
Maros;Sefcovic;123
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;5
Ivan;Zuzula;2
Bela;Bugar;126
Zuzana;Caputova;377
Martin;Dano;4
Stefan;Harabin;58
Eduard;Chmelar;13
Marian;Kotleba;48
Milan;Krajniak;10
Jozsef;Menyhart;4
Frantisek;Miklosko;18
Robert;Mistrik;2
Maros;Sefcovic;54
Robert;Svec;0
Bohumila;Tauchmannova;1
Juraj;Zabojnik;0
Ivan;Zuzula;2
Bela;Bugar;98
Zuzana;Caputova;168
Martin;Dano;3
Stefan;Harabin;26
Eduard;Chmelar;12
Marian;Kotleba;22
Milan;Krajniak;12
Jozsef;Menyhart;3
Frantisek;Miklosko;18
Robert;Mistrik;0
Maros;Sefcovic;21
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;2
Ivan;Zuzula;0
Bela;Bugar;0
Zuzana;Caputova;11
Martin;Dano;0
Stefan;Harabin;7
Eduard;Chmelar;1
Marian;Kotleba;8
Milan;Krajniak;2
Jozsef;Menyhart;0
Frantisek;Miklosko;3
Robert;Mistrik;0
Maros;Sefcovic;42
Robert;Svec;0
Bohumila;Tauchmannova;1
Juraj;Zabojnik;0
Ivan;Zuzula;2
Bela;Bugar;10
Zuzana;Caputova;37
Martin;Dano;0
Stefan;Harabin;22
Eduard;Chmelar;2
Marian;Kotleba;14
Milan;Krajniak;0
Jozsef;Menyhart;0
Frantisek;Miklosko;6
Robert;Mistrik;0
Maros;Sefcovic;51
Robert;Svec;0
Bohumila;Tauchmannova;1
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;2
Zuzana;Caputova;35
Martin;Dano;0
Stefan;Harabin;16
Eduard;Chmelar;0
Marian;Kotleba;12
Milan;Krajniak;5
Jozsef;Menyhart;0
Frantisek;Miklosko;2
Robert;Mistrik;0
Maros;Sefcovic;27
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;2
Zuzana;Caputova;28
Martin;Dano;0
Stefan;Harabin;22
Eduard;Chmelar;3
Marian;Kotleba;34
Milan;Krajniak;1
Jozsef;Menyhart;0
Frantisek;Miklosko;2
Robert;Mistrik;0
Maros;Sefcovic;58
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;4
Zuzana;Caputova;198
Martin;Dano;5
Stefan;Harabin;133
Eduard;Chmelar;20
Marian;Kotleba;166
Milan;Krajniak;30
Jozsef;Menyhart;1
Frantisek;Miklosko;25
Robert;Mistrik;1
Maros;Sefcovic;194
Robert;Svec;7
Bohumila;Tauchmannova;1
Juraj;Zabojnik;5
Ivan;Zuzula;2
Bela;Bugar;3
Zuzana;Caputova;48
Martin;Dano;5
Stefan;Harabin;35
Eduard;Chmelar;4
Marian;Kotleba;34
Milan;Krajniak;9
Jozsef;Menyhart;0
Frantisek;Miklosko;5
Robert;Mistrik;0
Maros;Sefcovic;65
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;1
Zuzana;Caputova;36
Martin;Dano;2
Stefan;Harabin;34
Eduard;Chmelar;16
Marian;Kotleba;27
Milan;Krajniak;9
Jozsef;Menyhart;0
Frantisek;Miklosko;8
Robert;Mistrik;0
Maros;Sefcovic;45
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;1
Ivan;Zuzula;1
Bela;Bugar;4
Zuzana;Caputova;77
Martin;Dano;1
Stefan;Harabin;49
Eduard;Chmelar;8
Marian;Kotleba;46
Milan;Krajniak;5
Jozsef;Menyhart;1
Frantisek;Miklosko;27
Robert;Mistrik;0
Maros;Sefcovic;62
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;2
Bela;Bugar;1
Zuzana;Caputova;18
Martin;Dano;0
Stefan;Harabin;28
Eduard;Chmelar;6
Marian;Kotleba;18
Milan;Krajniak;4
Jozsef;Menyhart;0
Frantisek;Miklosko;7
Robert;Mistrik;0
Maros;Sefcovic;33
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;1
Zuzana;Caputova;47
Martin;Dano;1
Stefan;Harabin;38
Eduard;Chmelar;4
Marian;Kotleba;29
Milan;Krajniak;1
Jozsef;Menyhart;1
Frantisek;Miklosko;6
Robert;Mistrik;0
Maros;Sefcovic;37
Robert;Svec;0
Bohumila;Tauchmannova;2
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;13
Zuzana;Caputova;147
Martin;Dano;0
Stefan;Harabin;109
Eduard;Chmelar;13
Marian;Kotleba;112
Milan;Krajniak;11
Jozsef;Menyhart;1
Frantisek;Miklosko;18
Robert;Mistrik;2
Maros;Sefcovic;166
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;4
Ivan;Zuzula;1
Bela;Bugar;2
Zuzana;Caputova;69
Martin;Dano;2
Stefan;Harabin;36
Eduard;Chmelar;10
Marian;Kotleba;17
Milan;Krajniak;5
Jozsef;Menyhart;0
Frantisek;Miklosko;10
Robert;Mistrik;0
Maros;Sefcovic;73
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;15
Zuzana;Caputova;106
Martin;Dano;1
Stefan;Harabin;78
Eduard;Chmelar;15
Marian;Kotleba;41
Milan;Krajniak;3
Jozsef;Menyhart;1
Frantisek;Miklosko;24
Robert;Mistrik;1
Maros;Sefcovic;189
Robert;Svec;3
Bohumila;Tauchmannova;0
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;2
Zuzana;Caputova;122
Martin;Dano;2
Stefan;Harabin;59
Eduard;Chmelar;15
Marian;Kotleba;33
Milan;Krajniak;6
Jozsef;Menyhart;0
Frantisek;Miklosko;19
Robert;Mistrik;2
Maros;Sefcovic;102
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;2
Bela;Bugar;6
Zuzana;Caputova;251
Martin;Dano;8
Stefan;Harabin;162
Eduard;Chmelar;19
Marian;Kotleba;83
Milan;Krajniak;19
Jozsef;Menyhart;0
Frantisek;Miklosko;51
Robert;Mistrik;2
Maros;Sefcovic;160
Robert;Svec;4
Bohumila;Tauchmannova;1
Juraj;Zabojnik;4
Ivan;Zuzula;2
Bela;Bugar;6
Zuzana;Caputova;46
Martin;Dano;1
Stefan;Harabin;30
Eduard;Chmelar;10
Marian;Kotleba;27
Milan;Krajniak;4
Jozsef;Menyhart;0
Frantisek;Miklosko;13
Robert;Mistrik;1
Maros;Sefcovic;106
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;8
Zuzana;Caputova;104
Martin;Dano;0
Stefan;Harabin;22
Eduard;Chmelar;4
Marian;Kotleba;42
Milan;Krajniak;3
Jozsef;Menyhart;0
Frantisek;Miklosko;18
Robert;Mistrik;0
Maros;Sefcovic;82
Robert;Svec;2
Bohumila;Tauchmannova;3
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;3
Zuzana;Caputova;169
Martin;Dano;0
Stefan;Harabin;97
Eduard;Chmelar;17
Marian;Kotleba;92
Milan;Krajniak;9
Jozsef;Menyhart;0
Frantisek;Miklosko;15
Robert;Mistrik;3
Maros;Sefcovic;161
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;2
Bela;Bugar;9
Zuzana;Caputova;130
Martin;Dano;6
Stefan;Harabin;112
Eduard;Chmelar;28
Marian;Kotleba;55
Milan;Krajniak;11
Jozsef;Menyhart;0
Frantisek;Miklosko;12
Robert;Mistrik;1
Maros;Sefcovic;184
Robert;Svec;2
Bohumila;Tauchmannova;2
Juraj;Zabojnik;4
Ivan;Zuzula;6
Bela;Bugar;1
Zuzana;Caputova;25
Martin;Dano;0
Stefan;Harabin;51
Eduard;Chmelar;5
Marian;Kotleba;22
Milan;Krajniak;4
Jozsef;Menyhart;0
Frantisek;Miklosko;13
Robert;Mistrik;0
Maros;Sefcovic;29
Robert;Svec;0
Bohumila;Tauchmannova;1
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;17
Zuzana;Caputova;231
Martin;Dano;4
Stefan;Harabin;151
Eduard;Chmelar;46
Marian;Kotleba;90
Milan;Krajniak;14
Jozsef;Menyhart;0
Frantisek;Miklosko;18
Robert;Mistrik;0
Maros;Sefcovic;185
Robert;Svec;1
Bohumila;Tauchmannova;1
Juraj;Zabojnik;2
Ivan;Zuzula;1
Bela;Bugar;3
Zuzana;Caputova;64
Martin;Dano;5
Stefan;Harabin;67
Eduard;Chmelar;19
Marian;Kotleba;36
Milan;Krajniak;17
Jozsef;Menyhart;0
Frantisek;Miklosko;21
Robert;Mistrik;0
Maros;Sefcovic;79
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;1
Zuzana;Caputova;46
Martin;Dano;0
Stefan;Harabin;27
Eduard;Chmelar;5
Marian;Kotleba;30
Milan;Krajniak;12
Jozsef;Menyhart;0
Frantisek;Miklosko;7
Robert;Mistrik;0
Maros;Sefcovic;25
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;5
Zuzana;Caputova;162
Martin;Dano;2
Stefan;Harabin;152
Eduard;Chmelar;18
Marian;Kotleba;81
Milan;Krajniak;20
Jozsef;Menyhart;0
Frantisek;Miklosko;64
Robert;Mistrik;0
Maros;Sefcovic;205
Robert;Svec;5
Bohumila;Tauchmannova;2
Juraj;Zabojnik;1
Ivan;Zuzula;1
Bela;Bugar;3
Zuzana;Caputova;29
Martin;Dano;0
Stefan;Harabin;19
Eduard;Chmelar;2
Marian;Kotleba;30
Milan;Krajniak;4
Jozsef;Menyhart;0
Frantisek;Miklosko;2
Robert;Mistrik;0
Maros;Sefcovic;29
Robert;Svec;7
Bohumila;Tauchmannova;0
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;2
Zuzana;Caputova;63
Martin;Dano;3
Stefan;Harabin;41
Eduard;Chmelar;4
Marian;Kotleba;45
Milan;Krajniak;7
Jozsef;Menyhart;0
Frantisek;Miklosko;3
Robert;Mistrik;0
Maros;Sefcovic;67
Robert;Svec;3
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;4
Zuzana;Caputova;137
Martin;Dano;1
Stefan;Harabin;75
Eduard;Chmelar;19
Marian;Kotleba;50
Milan;Krajniak;8
Jozsef;Menyhart;0
Frantisek;Miklosko;45
Robert;Mistrik;0
Maros;Sefcovic;117
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;3
Ivan;Zuzula;0
Bela;Bugar;0
Zuzana;Caputova;32
Martin;Dano;2
Stefan;Harabin;21
Eduard;Chmelar;9
Marian;Kotleba;16
Milan;Krajniak;1
Jozsef;Menyhart;0
Frantisek;Miklosko;5
Robert;Mistrik;0
Maros;Sefcovic;76
Robert;Svec;1
Bohumila;Tauchmannova;1
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;3
Zuzana;Caputova;131
Martin;Dano;3
Stefan;Harabin;123
Eduard;Chmelar;17
Marian;Kotleba;84
Milan;Krajniak;11
Jozsef;Menyhart;0
Frantisek;Miklosko;43
Robert;Mistrik;2
Maros;Sefcovic;127
Robert;Svec;0
Bohumila;Tauchmannova;2
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;2
Zuzana;Caputova;96
Martin;Dano;0
Stefan;Harabin;73
Eduard;Chmelar;26
Marian;Kotleba;42
Milan;Krajniak;11
Jozsef;Menyhart;0
Frantisek;Miklosko;2
Robert;Mistrik;0
Maros;Sefcovic;112
Robert;Svec;2
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;2
Bela;Bugar;3
Zuzana;Caputova;38
Martin;Dano;0
Stefan;Harabin;19
Eduard;Chmelar;5
Marian;Kotleba;13
Milan;Krajniak;4
Jozsef;Menyhart;0
Frantisek;Miklosko;11
Robert;Mistrik;0
Maros;Sefcovic;48
Robert;Svec;0
Bohumila;Tauchmannova;1
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;2
Zuzana;Caputova;75
Martin;Dano;2
Stefan;Harabin;66
Eduard;Chmelar;11
Marian;Kotleba;65
Milan;Krajniak;12
Jozsef;Menyhart;0
Frantisek;Miklosko;7
Robert;Mistrik;1
Maros;Sefcovic;95
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;1
Bela;Bugar;0
Zuzana;Caputova;40
Martin;Dano;0
Stefan;Harabin;20
Eduard;Chmelar;1
Marian;Kotleba;22
Milan;Krajniak;11
Jozsef;Menyhart;0
Frantisek;Miklosko;0
Robert;Mistrik;3
Maros;Sefcovic;39
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;2
Zuzana;Caputova;25
Martin;Dano;0
Stefan;Harabin;22
Eduard;Chmelar;4
Marian;Kotleba;22
Milan;Krajniak;3
Jozsef;Menyhart;0
Frantisek;Miklosko;7
Robert;Mistrik;0
Maros;Sefcovic;52
Robert;Svec;1
Bohumila;Tauchmannova;0
Juraj;Zabojnik;1
Ivan;Zuzula;0
Bela;Bugar;6
Zuzana;Caputova;318
Martin;Dano;4
Stefan;Harabin;101
Eduard;Chmelar;44
Marian;Kotleba;118
Milan;Krajniak;26
Jozsef;Menyhart;0
Frantisek;Miklosko;18
Robert;Mistrik;2
Maros;Sefcovic;251
Robert;Svec;4
Bohumila;Tauchmannova;1
Juraj;Zabojnik;3
Ivan;Zuzula;2
Bela;Bugar;6
Zuzana;Caputova;85
Martin;Dano;2
Stefan;Harabin;122
Eduard;Chmelar;5
Marian;Kotleba;42
Milan;Krajniak;9
Jozsef;Menyhart;0
Frantisek;Miklosko;15
Robert;Mistrik;0
Maros;Sefcovic;84
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;10
Zuzana;Caputova;173
Martin;Dano;2
Stefan;Harabin;75
Eduard;Chmelar;21
Marian;Kotleba;76
Milan;Krajniak;17
Jozsef;Menyhart;0
Frantisek;Miklosko;30
Robert;Mistrik;0
Maros;Sefcovic;164
Robert;Svec;3
Bohumila;Tauchmannova;1
Juraj;Zabojnik;3
Ivan;Zuzula;0
Bela;Bugar;14
Zuzana;Caputova;292
Martin;Dano;8
Stefan;Harabin;121
Eduard;Chmelar;13
Marian;Kotleba;123
Milan;Krajniak;27
Jozsef;Menyhart;0
Frantisek;Miklosko;42
Robert;Mistrik;2
Maros;Sefcovic;201
Robert;Svec;5
Bohumila;Tauchmannova;2
Juraj;Zabojnik;6
Ivan;Zuzula;4
Bela;Bugar;3
Zuzana;Caputova;69
Martin;Dano;4
Stefan;Harabin;44
Eduard;Chmelar;7
Marian;Kotleba;32
Milan;Krajniak;10
Jozsef;Menyhart;0
Frantisek;Miklosko;8
Robert;Mistrik;2
Maros;Sefcovic;52
Robert;Svec;0
Bohumila;Tauchmannova;0
Juraj;Zabojnik;0
Ivan;Zuzula;0
Bela;Bugar;13
Zuzana;Caputova;294
Martin;Dano;18
Stefan;Harabin;215
Eduard;Chmelar;51
